Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform,Drugs,Sale Price,Sold Price,After Unit Returned
4/29/2024,Pre-Workout,Performance,161,36,5796,0.24,2,UK,iHerb,PRE-WORKOUT,5796,4404.96,4350.24
4/29/2024,BCAA,Amino Acid,176,26.69,4697.44,0.21,0,Canada,Amazon,BCAA,4697.44,3710.9776,3710.9776
4/29/2024,Creatine,Performance,176,56.32,9912.32,0.08,2,UK,Walmart,CREATINE,9912.32,9119.3344,9015.7056
4/29/2024,Zinc,Mineral,149,35.22,5247.78,0.24,2,Canada,Walmart,ZINC,5247.78,3988.3128,3934.7784
4/29/2024,Collagen Peptides,Protein,141,24.7,3482.7,0.09,0,Canada,Amazon,COLLAGEN PEPTIDES,3482.7,3169.257,3169.257
4/29/2024,Magnesium,Mineral,169,22.95,3878.55,0.23,3,USA,Amazon,MAGNESIUM,3878.55,2986.4835,2933.469
4/29/2024,Ashwagandha,Herbal,135,55.65,7512.75,0.02,2,USA,iHerb,ASHWAGANDHA,7512.75,7362.495,7253.421
4/29/2024,Melatonin,Sleep Aid,152,34.64,5265.28,0.17,0,USA,iHerb,MELATONIN,5265.28,4370.1824,4370.1824
4/29/2024,Biotin,Vitamin,160,32.76,5241.6,0.04,3,USA,Amazon,BIOTIN,5241.6,5031.936,4937.5872
4/29/2024,Green Tea Extract,Fat Burner,143,31.44,4495.92,0.19,1,USA,Amazon,GREEN TEA EXTRACT,4495.92,3641.6952,3616.2288
4/29/2024,Iron Supplement,Mineral,161,19.58,3152.38,0.14,4,UK,Walmart,IRON SUPPLEMENT,3152.38,2711.0468,2643.6916
4/29/2024,Electrolyte Powder,Hydration,128,17.83,2282.24,0.16,1,Canada,iHerb,ELECTROLYTE POWDER,2282.24,1917.0816,1902.1044
5/6/2024,Whey Protein,Protein,163,19.82,3230.66,0.08,2,USA,Walmart,WHEY PROTEIN,3230.66,2972.2072,2935.7384
5/6/2024,Vitamin C,Vitamin,157,57.19,8978.83,0.09,2,USA,Amazon,VITAMIN C,8978.83,8170.7353,8066.6495
5/6/2024,Fish Oil,Omega,151,52.31,7898.81,0.2,1,Canada,iHerb,FISH OIL,7898.81,6319.048,6277.2
5/6/2024,Multivitamin,Vitamin,153,44.49,6806.97,0.08,3,Canada,Walmart,MULTIVITAMIN,6806.97,6262.4124,6139.62
5/6/2024,Pre-Workout,Performance,139,23.43,3256.77,0.05,1,Canada,Amazon,PRE-WORKOUT,3256.77,3093.9315,3071.673
5/6/2024,BCAA,Amino Acid,138,22.07,3045.66,0.18,1,Canada,iHerb,BCAA,3045.66,2497.4412,2479.3438
5/6/2024,Creatine,Performance,166,29.32,4867.12,0.19,4,UK,iHerb,CREATINE,4867.12,3942.3672,3847.3704
5/6/2024,Zinc,Mineral,139,33.32,4631.48,0.14,1,UK,iHerb,ZINC,4631.48,3983.0728,3954.4176
5/6/2024,Collagen Peptides,Protein,164,31.91,5233.24,0.12,1,USA,Amazon,COLLAGEN PEPTIDES,5233.24,4605.2512,4577.1704
5/6/2024,Magnesium,Mineral,146,39.01,5695.46,0.16,1,UK,Walmart,MAGNESIUM,5695.46,4784.1864,4751.418
5/6/2024,Ashwagandha,Herbal,143,16.64,2379.52,0.06,0,UK,Walmart,ASHWAGANDHA,2379.52,2236.7488,2236.7488
5/6/2024,Melatonin,Sleep Aid,128,10.98,1405.44,0.06,2,USA,Walmart,MELATONIN,1405.44,1321.1136,1300.4712
5/6/2024,Biotin,Vitamin,125,55.66,6957.5,0.2,1,USA,Amazon,BIOTIN,6957.5,5566,5521.472
5/6/2024,Green Tea Extract,Fat Burner,172,13.63,2344.36,0.25,3,Canada,Amazon,GREEN TEA EXTRACT,2344.36,1758.27,1727.6025
5/6/2024,Iron Supplement,Mineral,149,43.56,6490.44,0.05,0,Canada,iHerb,IRON SUPPLEMENT,6490.44,6165.918,6165.918
5/6/2024,Electrolyte Powder,Hydration,149,10.5,1564.5,0.2,0,USA,Walmart,ELECTROLYTE POWDER,1564.5,1251.6,1251.6
5/13/2024,Whey Protein,Protein,149,44.34,6606.66,0.01,1,Canada,iHerb,WHEY PROTEIN,6606.66,6540.5934,6496.6968
5/13/2024,Vitamin C,Vitamin,153,16.75,2562.75,0.17,1,USA,Walmart,VITAMIN C,2562.75,2127.0825,2113.18
5/13/2024,Fish Oil,Omega,136,55.63,7565.68,0,2,USA,iHerb,FISH OIL,7565.68,7565.68,7454.42
5/13/2024,Multivitamin,Vitamin,128,17.53,2243.84,0.11,2,UK,Amazon,MULTIVITAMIN,2243.84,1997.0176,1965.8142
5/13/2024,Pre-Workout,Performance,142,30.56,4339.52,0.06,1,UK,iHerb,PRE-WORKOUT,4339.52,4079.1488,4050.4224
5/13/2024,BCAA,Amino Acid,162,52.33,8477.46,0.08,3,USA,Walmart,BCAA,8477.46,7799.2632,7654.8324
5/13/2024,Creatine,Performance,139,57.42,7981.38,0,1,Canada,iHerb,CREATINE,7981.38,7981.38,7923.96
5/13/2024,Zinc,Mineral,155,18.8,2914,0.24,2,Canada,Amazon,ZINC,2914,2214.64,2186.064
5/13/2024,Collagen Peptides,Protein,136,49.16,6685.76,0.02,0,UK,Amazon,COLLAGEN PEPTIDES,6685.76,6552.0448,6552.0448
5/13/2024,Magnesium,Mineral,153,44.34,6784.02,0.1,2,USA,iHerb,MAGNESIUM,6784.02,6105.618,6025.806
5/13/2024,Ashwagandha,Herbal,157,44.31,6956.67,0.17,1,USA,Amazon,ASHWAGANDHA,6956.67,5774.0361,5737.2588
5/13/2024,Melatonin,Sleep Aid,151,45.01,6796.51,0.25,0,Canada,iHerb,MELATONIN,6796.51,5097.3825,5097.3825
5/13/2024,Biotin,Vitamin,126,47.15,5940.9,0.03,1,UK,iHerb,BIOTIN,5940.9,5762.673,5716.9375
5/13/2024,Green Tea Extract,Fat Burner,144,20.78,2992.32,0.22,2,UK,Walmart,GREEN TEA EXTRACT,2992.32,2334.0096,2301.5928
5/13/2024,Iron Supplement,Mineral,176,16.2,2851.2,0.04,5,Canada,Walmart,IRON SUPPLEMENT,2851.2,2737.152,2659.392
5/13/2024,Electrolyte Powder,Hydration,158,45.19,7140.02,0.1,1,UK,Amazon,ELECTROLYTE POWDER,7140.02,6426.018,6385.347
5/20/2024,Whey Protein,Protein,136,13.19,1793.84,0.07,1,UK,iHerb,WHEY PROTEIN,1793.84,1668.2712,1656.0045
5/20/2024,Vitamin C,Vitamin,136,10.59,1440.24,0.08,3,UK,iHerb,VITAMIN C,1440.24,1325.0208,1295.7924
5/20/2024,Fish Oil,Omega,143,33.66,4813.38,0.14,2,Canada,Amazon,FISH OIL,4813.38,4139.5068,4081.6116
5/20/2024,Multivitamin,Vitamin,138,47.88,6607.44,0.18,0,USA,Walmart,MULTIVITAMIN,6607.44,5418.1008,5418.1008
5/20/2024,Pre-Workout,Performance,165,20.66,3408.9,0.02,2,UK,iHerb,PRE-WORKOUT,3408.9,3340.722,3300.2284
5/20/2024,BCAA,Amino Acid,158,11.41,1802.78,0.1,2,USA,iHerb,BCAA,1802.78,1622.502,1601.964
5/20/2024,Creatine,Performance,158,40.53,6403.74,0.03,2,Canada,iHerb,CREATINE,6403.74,6211.6278,6132.9996
5/20/2024,Zinc,Mineral,166,47.54,7891.64,0.21,2,Canada,Amazon,ZINC,7891.64,6234.3956,6159.2824
5/20/2024,Collagen Peptides,Protein,141,32.54,4588.14,0.03,0,Canada,iHerb,COLLAGEN PEPTIDES,4588.14,4450.4958,4450.4958
5/20/2024,Magnesium,Mineral,155,14.72,2281.6,0.19,3,UK,iHerb,MAGNESIUM,2281.6,1848.096,1812.3264
5/20/2024,Ashwagandha,Herbal,158,44.49,7029.42,0,1,Canada,Amazon,ASHWAGANDHA,7029.42,7029.42,6984.93
5/20/2024,Melatonin,Sleep Aid,146,29.52,4309.92,0,1,UK,Amazon,MELATONIN,4309.92,4309.92,4280.4
5/20/2024,Biotin,Vitamin,150,57.05,8557.5,0.05,0,USA,Amazon,BIOTIN,8557.5,8129.625,8129.625
5/20/2024,Green Tea Extract,Fat Burner,136,10.3,1400.8,0.03,1,UK,Amazon,GREEN TEA EXTRACT,1400.8,1358.776,1348.785
5/20/2024,Iron Supplement,Mineral,140,27.99,3918.6,0.07,1,Canada,Walmart,IRON SUPPLEMENT,3918.6,3644.298,3618.2673
5/20/2024,Electrolyte Powder,Hydration,145,53.84,7806.8,0.1,2,UK,Walmart,ELECTROLYTE POWDER,7806.8,7026.12,6929.208
5/27/2024,Whey Protein,Protein,130,58.64,7623.2,0.13,1,Canada,Amazon,WHEY PROTEIN,7623.2,6632.184,6581.1672
5/27/2024,Vitamin C,Vitamin,138,39.52,5453.76,0.16,0,Canada,iHerb,VITAMIN C,5453.76,4581.1584,4581.1584
5/27/2024,Fish Oil,Omega,152,20.38,3097.76,0.05,1,USA,Amazon,FISH OIL,3097.76,2942.872,2923.511
5/27/2024,Multivitamin,Vitamin,158,52.29,8261.82,0.07,3,UK,Walmart,MULTIVITAMIN,8261.82,7683.4926,7537.6035
5/27/2024,Pre-Workout,Performance,159,14.76,2346.84,0.06,4,USA,Amazon,PRE-WORKOUT,2346.84,2206.0296,2150.532
5/27/2024,BCAA,Amino Acid,143,19.48,2785.64,0.2,1,Canada,Walmart,BCAA,2785.64,2228.512,2212.928
5/27/2024,Creatine,Performance,144,31.69,4563.36,0.1,1,UK,Amazon,CREATINE,4563.36,4107.024,4078.503
5/27/2024,Zinc,Mineral,162,49.92,8087.04,0.03,3,USA,Amazon,ZINC,8087.04,7844.4288,7699.1616
5/27/2024,Collagen Peptides,Protein,133,57.39,7632.87,0.2,1,UK,iHerb,COLLAGEN PEPTIDES,7632.87,6106.296,6060.384
5/27/2024,Magnesium,Mineral,154,47.72,7348.88,0.06,0,UK,Amazon,MAGNESIUM,7348.88,6907.9472,6907.9472
5/27/2024,Ashwagandha,Herbal,160,16.75,2680,0.08,1,UK,Amazon,ASHWAGANDHA,2680,2465.6,2450.19
5/27/2024,Melatonin,Sleep Aid,151,55.16,8329.16,0.13,3,UK,Amazon,MELATONIN,8329.16,7246.3692,7102.4016
5/27/2024,Biotin,Vitamin,147,21.63,3179.61,0.17,1,USA,iHerb,BIOTIN,3179.61,2639.0763,2621.1234
5/27/2024,Green Tea Extract,Fat Burner,156,11.12,1734.72,0.01,1,USA,iHerb,GREEN TEA EXTRACT,1734.72,1717.3728,1706.364
5/27/2024,Iron Supplement,Mineral,138,37.61,5190.18,0.15,1,UK,Walmart,IRON SUPPLEMENT,5190.18,4411.653,4379.6845
5/27/2024,Electrolyte Powder,Hydration,155,59.9,9284.5,0.21,2,UK,Amazon,ELECTROLYTE POWDER,9284.5,7334.755,7240.113
6/3/2024,Whey Protein,Protein,138,56.88,7849.44,0.05,1,Canada,Amazon,WHEY PROTEIN,7849.44,7456.968,7402.932
6/3/2024,Vitamin C,Vitamin,135,30.33,4094.55,0.02,3,Canada,iHerb,VITAMIN C,4094.55,4012.659,3923.4888
6/3/2024,Fish Oil,Omega,152,27.2,4134.4,0.07,1,USA,Walmart,FISH OIL,4134.4,3844.992,3819.696
6/3/2024,Multivitamin,Vitamin,144,48.68,7009.92,0.17,1,Canada,Walmart,MULTIVITAMIN,7009.92,5818.2336,5777.8292
6/3/2024,Pre-Workout,Performance,151,13.41,2024.91,0.02,2,UK,iHerb,PRE-WORKOUT,2024.91,1984.4118,1958.1282
6/3/2024,BCAA,Amino Acid,155,47.26,7325.3,0.16,3,USA,Walmart,BCAA,7325.3,6153.252,6034.1568
6/3/2024,Creatine,Performance,136,14.18,1928.48,0.14,1,Canada,iHerb,CREATINE,1928.48,1658.4928,1646.298
6/3/2024,Zinc,Mineral,146,10.22,1492.12,0.13,0,UK,Walmart,ZINC,1492.12,1298.1444,1298.1444
6/3/2024,Collagen Peptides,Protein,159,51.58,8201.22,0.21,3,USA,Walmart,COLLAGEN PEPTIDES,8201.22,6478.9638,6356.7192
6/3/2024,Magnesium,Mineral,136,10.72,1457.92,0.21,2,UK,iHerb,MAGNESIUM,1457.92,1151.7568,1134.8192
6/3/2024,Ashwagandha,Herbal,151,14.72,2222.72,0.13,1,Canada,Walmart,ASHWAGANDHA,2222.72,1933.7664,1920.96
6/3/2024,Melatonin,Sleep Aid,144,26.26,3781.44,0.18,2,USA,Amazon,MELATONIN,3781.44,3100.7808,3057.7144
6/3/2024,Biotin,Vitamin,133,49.53,6587.49,0.05,1,USA,Walmart,BIOTIN,6587.49,6258.1155,6211.062
6/3/2024,Green Tea Extract,Fat Burner,154,48.93,7535.22,0.07,0,UK,Walmart,GREEN TEA EXTRACT,7535.22,7007.7546,7007.7546
6/3/2024,Iron Supplement,Mineral,152,56.01,8513.52,0.22,1,USA,iHerb,IRON SUPPLEMENT,8513.52,6640.5456,6596.8578
6/3/2024,Electrolyte Powder,Hydration,145,23.38,3390.1,0.14,2,Canada,Amazon,ELECTROLYTE POWDER,3390.1,2915.486,2875.2724
6/10/2024,Whey Protein,Protein,143,33.77,4829.11,0.02,2,Canada,Amazon,WHEY PROTEIN,4829.11,4732.5278,4666.3386
6/10/2024,Vitamin C,Vitamin,151,25.02,3778.02,0.23,0,UK,Walmart,VITAMIN C,3778.02,2909.0754,2909.0754
6/10/2024,Fish Oil,Omega,166,54.03,8968.98,0.18,0,USA,Amazon,FISH OIL,8968.98,7354.5636,7354.5636
6/10/2024,Multivitamin,Vitamin,163,11.62,1894.06,0.03,2,USA,Walmart,MULTIVITAMIN,1894.06,1837.2382,1814.6954
6/10/2024,Pre-Workout,Performance,156,46.01,7177.56,0.16,2,USA,Walmart,PRE-WORKOUT,7177.56,6029.1504,5951.8536
6/10/2024,BCAA,Amino Acid,153,55.62,8509.86,0,1,UK,Amazon,BCAA,8509.86,8509.86,8454.24
6/10/2024,Creatine,Performance,158,11.24,1775.92,0.02,2,UK,Walmart,CREATINE,1775.92,1740.4016,1718.3712
6/10/2024,Zinc,Mineral,150,22.83,3424.5,0.01,1,Canada,iHerb,ZINC,3424.5,3390.255,3367.6533
6/10/2024,Collagen Peptides,Protein,148,14.37,2126.76,0.18,3,USA,iHerb,COLLAGEN PEPTIDES,2126.76,1743.9432,1708.593
6/10/2024,Magnesium,Mineral,174,12.64,2199.36,0.19,0,Canada,iHerb,MAGNESIUM,2199.36,1781.4816,1781.4816
6/10/2024,Ashwagandha,Herbal,156,46.29,7221.24,0.24,2,USA,iHerb,ASHWAGANDHA,7221.24,5488.1424,5417.7816
6/10/2024,Melatonin,Sleep Aid,157,56.24,8829.68,0.04,3,USA,Walmart,MELATONIN,8829.68,8476.4928,8314.5216
6/10/2024,Biotin,Vitamin,143,51.33,7340.19,0,3,Canada,Amazon,BIOTIN,7340.19,7340.19,7186.2
6/10/2024,Green Tea Extract,Fat Burner,141,44.57,6284.37,0.17,1,UK,iHerb,GREEN TEA EXTRACT,6284.37,5216.0271,5179.034
6/10/2024,Iron Supplement,Mineral,137,40.02,5482.74,0.12,0,Canada,iHerb,IRON SUPPLEMENT,5482.74,4824.8112,4824.8112
6/10/2024,Electrolyte Powder,Hydration,135,53.15,7175.25,0.01,4,UK,iHerb,ELECTROLYTE POWDER,7175.25,7103.4975,6893.0235
6/17/2024,Whey Protein,Protein,138,38.85,5361.3,0.02,2,Canada,Walmart,WHEY PROTEIN,5361.3,5254.074,5177.928
6/17/2024,Vitamin C,Vitamin,165,49.99,8248.35,0.1,0,USA,Amazon,VITAMIN C,8248.35,7423.515,7423.515
6/17/2024,Fish Oil,Omega,132,37.21,4911.72,0.01,1,UK,Walmart,FISH OIL,4911.72,4862.6028,4825.7649
6/17/2024,Multivitamin,Vitamin,163,34.44,5613.72,0.22,0,Canada,iHerb,MULTIVITAMIN,5613.72,4378.7016,4378.7016
6/17/2024,Pre-Workout,Performance,170,45.41,7719.7,0.2,2,USA,Walmart,PRE-WORKOUT,7719.7,6175.76,6103.104
6/17/2024,BCAA,Amino Acid,156,27.77,4332.12,0.14,1,Canada,Walmart,BCAA,4332.12,3725.6232,3701.741
6/17/2024,Creatine,Performance,148,16.14,2388.72,0.08,3,UK,iHerb,CREATINE,2388.72,2197.6224,2153.076
6/17/2024,Zinc,Mineral,146,18.76,2738.96,0.11,0,UK,Amazon,ZINC,2738.96,2437.6744,2437.6744
6/17/2024,Collagen Peptides,Protein,135,40.37,5449.95,0.05,1,USA,Walmart,COLLAGEN PEPTIDES,5449.95,5177.4525,5139.101
6/17/2024,Magnesium,Mineral,165,10.96,1808.4,0.16,0,Canada,iHerb,MAGNESIUM,1808.4,1519.056,1519.056
6/17/2024,Ashwagandha,Herbal,149,38.65,5758.85,0.02,3,UK,iHerb,ASHWAGANDHA,5758.85,5643.673,5530.042
6/17/2024,Melatonin,Sleep Aid,154,38.13,5872.02,0.03,0,UK,Walmart,MELATONIN,5872.02,5695.8594,5695.8594
6/17/2024,Biotin,Vitamin,155,39.18,6072.9,0.05,2,UK,Amazon,BIOTIN,6072.9,5769.255,5694.813
6/17/2024,Green Tea Extract,Fat Burner,124,37.7,4674.8,0.16,3,Canada,Amazon,GREEN TEA EXTRACT,4674.8,3926.832,3831.828
6/17/2024,Iron Supplement,Mineral,158,12.45,1967.1,0.21,1,Canada,Walmart,IRON SUPPLEMENT,1967.1,1554.009,1544.1735
6/17/2024,Electrolyte Powder,Hydration,162,29.88,4840.56,0.18,3,Canada,Amazon,ELECTROLYTE POWDER,4840.56,3969.2592,3895.7544
6/24/2024,Whey Protein,Protein,130,49.65,6454.5,0.08,1,USA,Walmart,WHEY PROTEIN,6454.5,5938.14,5892.462
6/24/2024,Vitamin C,Vitamin,121,33.85,4095.85,0.02,0,UK,iHerb,VITAMIN C,4095.85,4013.933,4013.933
6/24/2024,Fish Oil,Omega,164,41.68,6835.52,0.05,3,UK,Walmart,FISH OIL,6835.52,6493.744,6374.956
6/24/2024,Multivitamin,Vitamin,166,55.63,9234.58,0.21,2,Canada,Amazon,MULTIVITAMIN,9234.58,7295.3182,7207.4228
6/24/2024,Pre-Workout,Performance,159,23.54,3742.86,0.02,0,Canada,Walmart,PRE-WORKOUT,3742.86,3668.0028,3668.0028
6/24/2024,BCAA,Amino Acid,136,21.99,2990.64,0.24,1,USA,Amazon,BCAA,2990.64,2272.8864,2256.174
6/24/2024,Creatine,Performance,140,20.95,2933,0.25,3,UK,Walmart,CREATINE,2933,2199.75,2152.6125
6/24/2024,Zinc,Mineral,158,43.53,6877.74,0.16,1,Canada,iHerb,ZINC,6877.74,5777.3016,5740.7364
6/24/2024,Collagen Peptides,Protein,160,34.47,5515.2,0,4,UK,Walmart,COLLAGEN PEPTIDES,5515.2,5515.2,5377.32
6/24/2024,Magnesium,Mineral,159,27.08,4305.72,0.04,2,USA,iHerb,MAGNESIUM,4305.72,4133.4912,4081.4976
6/24/2024,Ashwagandha,Herbal,175,20.65,3613.75,0.09,2,USA,iHerb,ASHWAGANDHA,3613.75,3288.5125,3250.9295
6/24/2024,Melatonin,Sleep Aid,154,37.71,5807.34,0.09,3,UK,Amazon,MELATONIN,5807.34,5284.6794,5181.7311
6/24/2024,Biotin,Vitamin,129,48.78,6292.62,0.02,2,UK,Amazon,BIOTIN,6292.62,6166.7676,6071.1588
6/24/2024,Green Tea Extract,Fat Burner,163,10.65,1735.95,0.05,1,Canada,Amazon,GREEN TEA EXTRACT,1735.95,1649.1525,1639.035
6/24/2024,Iron Supplement,Mineral,155,56.48,8754.4,0.19,1,Canada,iHerb,IRON SUPPLEMENT,8754.4,7091.064,7045.3152
6/24/2024,Electrolyte Powder,Hydration,146,58.55,8548.3,0.13,3,Canada,Amazon,ELECTROLYTE POWDER,8548.3,7437.021,7284.2055
7/1/2024,Whey Protein,Protein,144,12.69,1827.36,0.25,3,UK,iHerb,WHEY PROTEIN,1827.36,1370.52,1341.9675
7/1/2024,Vitamin C,Vitamin,145,47.61,6903.45,0.23,1,USA,Amazon,VITAMIN C,6903.45,5315.6565,5278.9968
7/1/2024,Fish Oil,Omega,149,48.93,7290.57,0.1,3,UK,iHerb,FISH OIL,7290.57,6561.513,6429.402
7/1/2024,Multivitamin,Vitamin,138,34.66,4783.08,0.11,1,UK,Amazon,MULTIVITAMIN,4783.08,4256.9412,4226.0938
7/1/2024,Pre-Workout,Performance,152,18.76,2851.52,0.19,1,UK,Amazon,PRE-WORKOUT,2851.52,2309.7312,2294.5356
7/1/2024,BCAA,Amino Acid,150,55.48,8322,0.18,0,UK,Amazon,BCAA,8322,6824.04,6824.04
7/1/2024,Creatine,Performance,149,37.37,5568.13,0.11,1,UK,Amazon,CREATINE,5568.13,4955.6357,4922.3764
7/1/2024,Zinc,Mineral,156,15.25,2379,0.01,1,UK,iHerb,ZINC,2379,2355.21,2340.1125
7/1/2024,Collagen Peptides,Protein,146,24.64,3597.44,0.25,1,UK,iHerb,COLLAGEN PEPTIDES,3597.44,2698.08,2679.6
7/1/2024,Magnesium,Mineral,148,23.03,3408.44,0.01,1,Canada,Walmart,MAGNESIUM,3408.44,3374.3556,3351.5559
7/1/2024,Ashwagandha,Herbal,159,28.4,4515.6,0,3,USA,Amazon,ASHWAGANDHA,4515.6,4515.6,4430.4
7/1/2024,Melatonin,Sleep Aid,161,28.24,4546.64,0.24,1,USA,Amazon,MELATONIN,4546.64,3455.4464,3433.984
7/1/2024,Biotin,Vitamin,151,39.81,6011.31,0.24,6,UK,Walmart,BIOTIN,6011.31,4568.5956,4387.062
7/1/2024,Green Tea Extract,Fat Burner,160,34.72,5555.2,0.09,5,UK,iHerb,GREEN TEA EXTRACT,5555.2,5055.232,4897.256
7/1/2024,Iron Supplement,Mineral,158,10.61,1676.38,0.13,5,UK,Amazon,IRON SUPPLEMENT,1676.38,1458.4506,1412.2971
7/1/2024,Electrolyte Powder,Hydration,151,11.1,1676.1,0.09,3,USA,Walmart,ELECTROLYTE POWDER,1676.1,1525.251,1494.948
7/8/2024,Whey Protein,Protein,158,39.53,6245.74,0.13,2,Canada,Walmart,WHEY PROTEIN,6245.74,5433.7938,5365.0116
7/8/2024,Vitamin C,Vitamin,147,16.08,2363.76,0.07,3,Canada,Walmart,VITAMIN C,2363.76,2198.2968,2153.4336
7/8/2024,Fish Oil,Omega,169,11.58,1957.02,0.23,2,UK,iHerb,FISH OIL,1957.02,1506.9054,1489.0722
7/8/2024,Multivitamin,Vitamin,147,31.49,4629.03,0.12,3,USA,Walmart,MULTIVITAMIN,4629.03,4073.5464,3990.4128
7/8/2024,Pre-Workout,Performance,136,10.14,1379.04,0.08,0,UK,Walmart,PRE-WORKOUT,1379.04,1268.7168,1268.7168
7/8/2024,BCAA,Amino Acid,139,21.36,2969.04,0.08,0,UK,Amazon,BCAA,2969.04,2731.5168,2731.5168
7/8/2024,Creatine,Performance,154,14.85,2286.9,0.15,6,Canada,Amazon,CREATINE,2286.9,1943.865,1868.13
7/8/2024,Zinc,Mineral,176,49.77,8759.52,0.09,0,Canada,Amazon,ZINC,8759.52,7971.1632,7971.1632
7/8/2024,Collagen Peptides,Protein,142,36.16,5134.72,0.17,2,Canada,iHerb,COLLAGEN PEPTIDES,5134.72,4261.8176,4201.792
7/8/2024,Magnesium,Mineral,140,25.42,3558.8,0.09,7,UK,iHerb,MAGNESIUM,3558.8,3238.508,3076.5826
7/8/2024,Ashwagandha,Herbal,157,29.49,4629.93,0.12,1,UK,Walmart,ASHWAGANDHA,4629.93,4074.3384,4048.3872
7/8/2024,Melatonin,Sleep Aid,163,24.78,4039.14,0.19,3,UK,Walmart,MELATONIN,4039.14,3271.7034,3211.488
7/8/2024,Biotin,Vitamin,147,12.94,1902.18,0.13,0,UK,Amazon,BIOTIN,1902.18,1654.8966,1654.8966
7/8/2024,Green Tea Extract,Fat Burner,143,54.8,7836.4,0.03,2,UK,iHerb,GREEN TEA EXTRACT,7836.4,7601.308,7494.996
7/8/2024,Iron Supplement,Mineral,150,42.58,6387,0.15,1,USA,Walmart,IRON SUPPLEMENT,6387,5428.95,5392.757
7/8/2024,Electrolyte Powder,Hydration,172,59.53,10239.16,0.13,0,UK,Walmart,ELECTROLYTE POWDER,10239.16,8908.0692,8908.0692
7/15/2024,Whey Protein,Protein,149,39.86,5939.14,0.17,1,Canada,iHerb,WHEY PROTEIN,5939.14,4929.4862,4896.4024
7/15/2024,Vitamin C,Vitamin,131,14.07,1843.17,0.17,2,Canada,Amazon,VITAMIN C,1843.17,1529.8311,1506.4749
7/15/2024,Fish Oil,Omega,183,36.62,6701.46,0.14,4,Canada,iHerb,FISH OIL,6701.46,5763.2556,5637.2828
7/15/2024,Multivitamin,Vitamin,154,31.82,4900.28,0.16,2,UK,Walmart,MULTIVITAMIN,4900.28,4116.2352,4062.7776
7/15/2024,Pre-Workout,Performance,165,57.58,9500.7,0.01,5,UK,iHerb,PRE-WORKOUT,9500.7,9405.693,9120.672
7/15/2024,BCAA,Amino Acid,165,46.75,7713.75,0.02,0,UK,iHerb,BCAA,7713.75,7559.475,7559.475
7/15/2024,Creatine,Performance,131,37.37,4895.47,0.05,3,UK,Amazon,CREATINE,4895.47,4650.6965,4544.192
7/15/2024,Zinc,Mineral,148,42.64,6310.72,0.08,1,Canada,Walmart,ZINC,6310.72,5805.8624,5766.6336
7/15/2024,Collagen Peptides,Protein,144,39.31,5660.64,0.06,2,UK,iHerb,COLLAGEN PEPTIDES,5660.64,5321.0016,5247.0988
7/15/2024,Magnesium,Mineral,124,31.96,3963.04,0.18,3,Canada,iHerb,MAGNESIUM,3963.04,3249.6928,3171.0712
7/15/2024,Ashwagandha,Herbal,159,17.55,2790.45,0.2,1,UK,Walmart,ASHWAGANDHA,2790.45,2232.36,2218.32
7/15/2024,Melatonin,Sleep Aid,128,24.59,3147.52,0.01,3,Canada,Amazon,MELATONIN,3147.52,3116.0448,3043.0125
7/15/2024,Biotin,Vitamin,149,45.82,6827.18,0.22,0,USA,iHerb,BIOTIN,6827.18,5325.2004,5325.2004
7/15/2024,Green Tea Extract,Fat Burner,157,20.5,3218.5,0.12,0,UK,Amazon,GREEN TEA EXTRACT,3218.5,2832.28,2832.28
7/15/2024,Iron Supplement,Mineral,159,15.41,2450.19,0.2,2,Canada,Amazon,IRON SUPPLEMENT,2450.19,1960.152,1935.496
7/15/2024,Electrolyte Powder,Hydration,144,10,1440,0.23,1,Canada,iHerb,ELECTROLYTE POWDER,1440,1108.8,1101.1
7/22/2024,Whey Protein,Protein,154,38.07,5862.78,0.21,2,USA,iHerb,WHEY PROTEIN,5862.78,4631.5962,4571.4456
7/22/2024,Vitamin C,Vitamin,169,18.56,3136.64,0.23,2,Canada,Walmart,VITAMIN C,3136.64,2415.2128,2386.6304
7/22/2024,Fish Oil,Omega,128,21.95,2809.6,0.16,2,UK,iHerb,FISH OIL,2809.6,2360.064,2323.188
7/22/2024,Multivitamin,Vitamin,157,40.39,6341.23,0.24,5,Canada,iHerb,MULTIVITAMIN,6341.23,4819.3348,4665.8528
7/22/2024,Pre-Workout,Performance,155,20.02,3103.1,0.06,4,UK,Amazon,PRE-WORKOUT,3103.1,2916.914,2841.6388
7/22/2024,BCAA,Amino Acid,134,31.03,4158.02,0.15,1,Canada,Amazon,BCAA,4158.02,3534.317,3507.9415
7/22/2024,Creatine,Performance,142,55.75,7916.5,0.1,1,Canada,Amazon,CREATINE,7916.5,7124.85,7074.675
7/22/2024,Zinc,Mineral,157,29.11,4570.27,0.1,1,Canada,Amazon,ZINC,4570.27,4113.243,4087.044
7/22/2024,Collagen Peptides,Protein,140,44.32,6204.8,0.19,2,Canada,Amazon,COLLAGEN PEPTIDES,6204.8,5025.888,4954.0896
7/22/2024,Magnesium,Mineral,145,10.33,1497.85,0.12,2,UK,iHerb,MAGNESIUM,1497.85,1318.108,1299.9272
